review_no,accom_no,user_no,accom_nm,content,review_rate1,review_rate2,review_rate3
5bc2e51d,9b0057ac,69bc6de4,세인트존스 호텔,객실은 깨끗하고 좋았어요 ~ 조식도 그냥저냥 먹을만 했구요 ~ 인피니트 풀은 사람너무 많아요..풀파티는 돈이 아까웠습니다 ㅜㅜ,80,80,80
7b7ef2ec,9b0057ac,143507b4,세인트존스 호텔,아주 편하게 지내다가 갑니다^^,100,100,100
8204b972,9b0057ac,6bb1fb2f,세인트존스 호텔,여자친구가 2년간 열심히 운동하여 만든 비키니 몸매!뽐낼곳이 없나 찾던중에 호캉스를 알아보기로 했습니다.혼자 동해안쪽 호텔을 다 검색하고 조사하기 시작했습니다.그렇게 세인트존스호텔을 알게 되었습니다.이름 진짜 비싸보이내^^라는 생각을 하던 찰나 트럼프대통령이 왔다갔다는 설명에ㅠㅡㅠ..엄청비싸겠내 하고 절망할뻔!했으나 가격은 미국대선결과만큼 놀라웠습니다.여기어때의 혜택과 세인트존스 호텔의 합작 할인으로 조식과 트윈침대를 거의 정상가격의 반값에 예약할수 있었습니다.저는 일부러 평일에 객실을 잡았습니다^^1.본격적으로 처음 호텔을 본날 굉장히 웅장합니다여친이 입떡벌어지고 저의 어깨는 더 넓어집니다기가 막힙니다ㅋㅋ 몇키로 멀리서도 보여요 2.주차장 불편No 1층 지상은 선착순이지만 2층에 항상 주차했어요 집 만큼이나 빠른주차했습니다.아마 저다음으로 가시는분들은 700대규모 옆주차장 공사가 또 완료되면 굿~~~3.체크인 4시 ..저는 3시 45분에가서 4시에 체크인했어요줄 10명? 만족합니다^^4.객실상태 쥑입니다..암막커튼.침대.이불.배게.옷장에 다리미 무소음냉장고 뭐하나불만이없었습니다..5. 친절도 최상 직원들 복지가좋은가요? 객실 정리해주시는분들도 친절 일반직원분들 로비에서 볼때마다 웃으며 인사해줌 여친이 외국온거같다고함ㅋㅋ6.대망의 인피니티풀ㅋㅋ자 팁갑니다 4부 성인이용하세요분위기 작살에 음악 빵빵 그냥 허니문베이비 레츠퐈리입니다.가족들은 다음날아침1부 가세요 이유없습니다 무조건임7.조식은 7시45분까지는 바로입장 그이후로는 줄길어져요첫날8시반에갔다가 20분대기함 다음날 이갈고 7시30분 하이패스 조식맛있습니다.두번드세요8.연박이시면 카드키옆 make up 누르시면 처음온상태로 해줍니다ㅋㅋ침구.수건모두다 칼각으로 다시한번 새로온느낌..당부드리고 싶은 말은 침대에 눕지마세요마약침대입니다누우면 가요제가 예민보스인데 그냥 총맞은것처럼 잡니다침대가 너무좋아서 손해봤어요ㅋㅋ놀아야되는데ㅠㅠ,100,100,100
cecdd231,9b0057ac,c16d8f2a,세인트존스 호텔,꼭 오션뷰로 가세요~~ 시설도 좋아요,100,100,100
13138dac,9b0057ac,2328c7bc,세인트존스 호텔,잘 쉬었다가 갑니다.수고하세요~,100,100,100
49003a17,9b0057ac,b092cff6,세인트존스 호텔,"강릉에서 가장 접근성이 좋다고 생각하여 예약했습니다키오스크로 체크인 대기 걸어놓으면 체크인 시간보다 일찍 들어 갈 수 있는 시스템은 만족스럽습니다 ㅎㅎ (하지만 이 정보를 모르신다면 체크인 박 터질듯,,) 규모가 큰 호텔답게 편의시설은 보장되어있고 앞에 숲처럼 거닐 수 있는 공간도 잘 꾸며 놓은 듯 해요 그런데 연식이 5년도 되지않은 호텔인데 복도 벽지 훼손도가 심하고 화장실도 물때가 심하네요 직원분들은 제가 가본 호텔 중 가장 친절하셨습니다!!",100,60,60
9861cb8d,9b0057ac,81bd63e9,세인트존스 호텔,"일단 성수기라서 2박에 80만ㅇ원 이라는 거금주고 예약 체크인부터 줄서서거의 한시간만에 입성일단 샤워가운 비치가안돼 있어 전화해서 겨우 받음(전화ㅈ도안받음, 매우 느린서비스, 더러운 샤워가운) 전자레인지가 무슨 8,14층 딱두곳잇다해서 엘베타고가려햇더니 키에 부여된가능층이 딱 객실층만 돼서 어떡하냐고 물어봤더니 일층와서 키를받아가란다 수건 하나도 추가요금받고 .... 비싼돈 값 못하는 곳 호텔아니고 모텔인줄 제발 청소좀 깨끗히 해라 드러워죽겠... 글고어메니티도 돈아낄라그러는건지 모텔마냥 큰통에 비치해놓고 환경어쩌고 웃기지도 않음진짜 돈아깝네요",10,10,10
1ff6ae27,9b0057ac,bf946836,세인트존스 호텔,0장기여행러~서본서본입니다'ٮ'이번에 여행은 바로 여기로 다녀왔어요친구를 오랜만에 만나서 어떻게 놀지 고민하다보니 급하게 1박 2일 일정이 되버렸어요일주일 전이라 숙소도 급하게 잡았어야 했고 일정도 짜야해서 이래저래 바쁜 일주일이었어요호텔은 일단 땡기는 곳이 없었고 주말에 가다보니 가격도 가격이더라구요일정이 빡빡하다보니 호텔에 머물 시간도 없어서 간단하게 잘 숙소를 찾았어요둘다 비싸더라도 깔끔하고 옛날느낌을 싫어해서 찾다보니 모텔이 됐네요모텔은 진짜 오래 된 곳아니고선 리모델링도 자주 하고 인테리어가 깔끔하잖아요그래서 고른곳이 바로여기엿다는,100,100,100
fc4ec08a,9b0057ac,7fd95220,세인트존스 호텔,"지난 주 동생과 함께 갔었는데 직원들이 모두 친절했어요. 체크인 번호표를 뽑는데도 하나하나 잘 알려주시고 문 입구에 서계신 분들도 인사를 너무 잘해주셔서 기분이 좋더라구요. 오션뷰 트윈룸에 묵었는데 풍경도 좋고 방도 깨끗했어요. 애견동반이 되는 곳이라서 솔직히 시끄럽지 않을까 걱정도 됐었는데 소음도 없고..전반적으로 깔끔하단 인식이 들어서 좋더라구요. 일회용 어메니티 사용하지 않는 것도 괜찮았고.. 조식때 사람들이 너무 많다는 얘길 들었는데 그냥 적당했습니다. 음식들도 대체적으로 맛있었고 분위기도 괜찮았어요. 다음번에도 다시 들를 예정이에요. 이번에 이용해보지 못했던 인피니티풀이라든가 바도 이용해보려구요. 간만에 푹, 정말 잘 쉬었다가 간다는 생각이 들어요.",100,100,100
aed520ff,9b0057ac,0079fb52,세인트존스 호텔,"가격도 만족스러웠고 주차 걱정했는데 평일이라 그런지 불편함 없이 이용했습니다 ㅎㅎ 강문해변 완전 가까워서 좋았구, 룸 컨디션도 다 만족했어요 다음에 강릉 방문하게 되면 또 이용할거에요!!!",80,100,80
52950394,9b0057ac,a4d60952,세인트존스 호텔,친구 가족 연인 모두 가기 젛은 숙소다3년 전 친구들과 이 숙소에 묵은 기억이 너무 조아서이번년도에도 이 슥소로 고민도 없이 걸정 !침대도 푹신의자가 2개뿐이아 조급 아쉽,100,100,100
bbdadb0b,9b0057ac,0fe54add,세인트존스 호텔,가족과 매년 가게되는 강릉 씨마크호텔!올해엔 여름휴가 예약을 미리 못해서 못가나보다 생각하다가 뒤늦게 여기어때 앱에서 예약 후 떠나게 되었습니다.시원하고 탁트인 바다뷰 전망이 힐링됐던 여행이었어요. 날씨가 좋았으면 더 좋았겠지만 비오고 흐린 날도 운치있고 좋았네요. 수영장은 온수풀이라 추운 날에도 놀기 좋았고요. 씨마크 호텔 디너와 조식 뷔페도 맛있게 잘 먹었습니다~,100,100,100
6ad61411,9b0057ac,50b39987,세인트존스 호텔,룸 컨디션 너무 좋고 뷰도 좋아요! 풀 오션뷰라서 바다를 맘껏 즐겼어요,100,100,100
a6b7d522,9b0057ac,ab2b7081,세인트존스 호텔,객실이 너무 깔끔하니 좋왔구요. 애견동반객실 이여서 그런지 강아지를 위한 계단이나 식기 배변패드. 간식선물 너무너무 마음에 쏙 들었습니다. 자주이용할것같습니다.,100,100,100
380ccdbc,9b0057ac,dcc833ca,세인트존스 호텔,잘쉬었다 갑니다..,100,100,100
2136b528,9b0057ac,a6552d26,세인트존스 호텔,여자친구와 함께오기 좋은것같고 오션뷰 너무좋아요!,100,100,100
8d960394,9b0057ac,d58f6d0f,세인트존스 호텔,"태교여행 겸 반려견과 함께 즐길수 있는 호텔을 찾던 중 세인트존스호텔을 발견했어요~ 반려견을 배려하지 않으면 되려 스트레스만 더 받고 올것 같아서 고심하고 골랐는데요, 얼리버드 특가로 14시 체크인 14시 체크아웃 상품으로 기다리지 않고 바로 체크인 할수 있어 좋았구요, 무엇보다 뷰 선택이 어려운게 펫룸인데 얼리 체크인으로 오션뷰로 주시더라구요~ 친절한 직원분 덕분에 기분 좋게 체크인 했습니다~ 첫인상이 어딜가나 중요하잖아요~ 복도 다닐때 개모차나 케이지에 넣고 다녀야 하나 했는데 리드줄로 다닐수 있단 말에 편안하게 이동하며 다녔구요, 세인트 안에 있는 왠만한 다이닝은 반려견 동반 가능이어서 정말 제약없이 이래도 되나 싶을 정도로 자유롭게 다녔어요~ 방은 두명이 지내기 편하게 안락했고 청소가 잘되있어서 냄새 나지 않고 쾌적했어요~실내에 도그파크가 있지만 공간이 작아 추천하지 않구요 되려  호텔과 붙어있는 소나무숲길과 강문해변이 자유롭게 산책하기 좋았던것 같아요조식뷔페는 평이 좋지않아 앙빵 베이커리에서 유명한 감자빵,고구마빵,맘모스빵,연탄빵과 커피로 맛나게 해결했어요펫룸은 파인존인데 체크인 건물과 달라서 체크아웃은 하러 또 와야하나 싶었는데 셀프체크아웃 기능이 방안 탭북에 있어서 셀프아웃하고 체크아웃 카드는 복도함에 잘 넣어두고 편하게 마지막까지 지내다 올수 있었어요저처럼 활동적인 계획이 없고 반려견과  호캉스 원하시는 분들은 완전 추천이예요 물론 인피니티풀도 반려견 입장 가능하지만 전 태교여행으로 패스 했어요 카바나&자쿠지 이용하시면 더 추억에 남을것 같아요다음에 또 오고 싶을 만큼 편하게 쉬다갑니다^^",100,100,100
d11df2f6,9b0057ac,7482b348,세인트존스 호텔,객실 넓어 좋았습니다 복도에 습한냄새가 있었습니다관리가 필요해보입니다경포가보이는 뷰는최고였습니다직원들 모두 친절해서 좋았고위치도 좋고  전체적으로 괜찮은 숙박이었습니다객실 넓어 좋았습니다 복도에 습한냄새가 있었습니다관리가 필요해보입니다경포가보이는 뷰는최고였습니다직원들 모두 친절해서 좋았고위치도 좋고  전체적으로 괜찮은 숙박이었습니다아아아,100,100,100
072b2923,9b0057ac,d1ba33a4,세인트존스 호텔,"위치는 정말 최고에요. 근데 참..좋다고 하기엔 참 애매한 호텔입니다. 직원분들 문제는 아니에요. 직원분들은 정말 짱짱 친절하십니다. 일단 인피니티풀(옥상)이랑 더 그라운드?(1층)에서 밤늦게까지 소음이 있어요. 체크인할 때 직원분께 양해 부탁해달라고 고지받긴 했는데, 호텔 예약 전에 알았다면 좋았을 것 같아요. 그리고 반려동물 동반 가능 호텔인 건 미리 알았고, 이건 사실 상관 없었거든요. 그런데 1층에 배변판이 있어서인지 프론트에서 미미하게 오줌냄새가 납니다^^; 호텔측에서 좀 더 신경써야할 것 같아요. 친환경지향 호텔이라 일회용품 지양하는건 알겠는데, 객실 내 슬리퍼까지 없는 호텔은 처음이라 좀 당황했어요. 그냥 일회용품이 아닌 슬리퍼를 비치하면 되는 문제 아닌가 싶습니다.",100,60,60
f72c0c45,9b0057ac,6c11b253,세인트존스 호텔,친구들이랑 놀러겄다왔는데 방도 네명이서 사용하기 딱이였고 깨끗하고 조아요 ㅎ ㅎ 사람이 너무 많아서 체크인할때 쫌 힘들었지만 잘놀았어요 ㅎ ㅎ 수영장도 넘죠아여 ㅎ ㅎ,100,100,100
4dc74661,9b0057ac,e026d972,세인트존스 호텔,부분 오션부였는데 일출도잘보이고 좋네요 청결은 조금 보완했음 합니다.,100,100,100
c13ecc9d,9b0057ac,79a0a05a,세인트존스 호텔,"한마디로 다신 안간다.1. 비품관리 X, 1517, 1518 객실 두 곳 동시예약. 두 방 모두 드라이기, 풋패드 없었음. 1518 글라스,핸드워시 없고 패드 고장나있는데 확인도 안하고 체크인해줌.2. 1518 커튼 오염되었는데 확인은 했는지.3. 엘리베이터는 왜그렇게 불편하게 만들었는지.4. 주차를 별관으로 안내하면 적어도 그곳에도 만차임을 표기해둬야지 옥상까지 올라갔는데 만차였으며 표기나 관리자 1도 없음5. 모든걸 참고 퇴실하려 했으나 고객 편하게 만들었다던 그 패드가 고장나있어 다시 카운트까지 가야한다는 점에 참다 폭발해서 말하니 앞으론 주의하겠다는데이것 외에 비품실이 객실 바로 앞이었으나 채워달라하고 20분이 지나도 인기척 하나 없던점, 제값주고 간 숙소에서 기본 서비스에 대하여 제공받지 못한 부분에 대한 사과없이 관련부서에 전달하겠단 말을 늘어놓고, 성수기라 바쁘다고 한단것도 이해안감. 성수기 직원 리소스 생각해서 객실비 올렸으면 더한 서비스는 아니라도 기본 서비스는 제공해야지 휴가철 시즌맞아 고객비용만 추가로 받는다? 악덕인가요?저탄소 지향하여 플라스틱 지양하고 어메니티도 별거 없으면 공동용품이라도 제대로 챙기고, 빠져있다 말하면 빨리좀 주셨다면, 제대로된 사과 한마디 했다면!! 그래도 이렇게까지 화가나진 않았을겁니다.",10,10,10
d3e6f512,9b0057ac,78939f08,세인트존스 호텔,세인트존스에 대한 리뷰는 넘치게 많고 반응이 썩 극과극인편이라갈까말까 고민이 많이 되는 곳이죠 저 또한 그런 고민은 했고 다녀와보니 장단점이 극명한 곳이었어요 썰한번 풀어봅니다장점1. 뷰 : 돈이 차고 넘쳐 씨마크 가실게 아니라면 뷰는 여기입니다호텔 고를때 뷰 신경 안쓰지만 인피니티 풀에서 바라본 뷰는 환상입니다 물론 고층 객실 배정 받으시면 그 뷰를 즐기실 수 있겠죠 뷰는 꽤나 만족감이 큽니다2. 위치 : 강릉 초당마을 강문해변 다 도보로 커버됩니다 주위에 편의시설 없는게 없고 배달 음식 안되는거 없습니다 택시 많이 다니는 편이고 강릉 시내 중심으로 다니실 거라면 최고의 위치입니다3. 친절 : 직원분들 다 친절하십니다 다만 직원대비 숙박객이 많습니다 제가봐도 여기 직원분들 극한입니다 그럼에불구하고 친절하세요 유의할 점은 룸 메이킹 해주시는 분들이 외국분들이라 만이 안통합니다 이 부분이 아규 포인트가 될 수 있으나 큰 불편은 없어요중립지대 환장할 정도로 단점은 아니지만 개인별로 민감할 수 있는 부분들입니다1. 청소 그냥 그래요 막 깨끗하지도 더럽지도 않아요 민감하신 분들은 더럽다고 생각하실 수 있습니다 기본적으로 메이크업하시는 분들 숫자가 너무 적어보입니다 룸내 제공하는 식기는 디피라 생각하시면 좀 낫습니다2. 시설 잘 관리된 느낌은 없으나 생긴지 오래되진 않아서 그걸로 버틸 수 있습니다 군데군데 파손된 부분들이 있을 수 있지만 자세히 안보면 안보여요3. 조식포함 식당은 갈만한데가 없긴해요 조식 줄 깁니다 전 갔다가 포기하고 환불받았어요 새벽같이 일어나시는 분이라면 조식 드시고 아니면 그냥 빵사드세요단점 들어갑니다1. 주차 헬입니다  어린이날 에버랜드급이라 보심 되요2. 체크인 환장합니다 이것도 어린이날 에버랜드 사파리급이라 생각하심 됩니다3. 엘레베이터 대환장합니다 20층 이상 건물에서 근무하시는 회사원들이 출퇴근 시간에 엘베 기다릴때 먹는 고구마를 이 호텔에서 왔다갔다 할때마다 먹습니다 추천포인트세인트는 좋은 위치와 뷰 적당한 가격에도 저 단점들이 너무 쎄서 불만족도가 높을 수 있습니다 따라서 저 단점들을 상쇄하는 투숙전략이 필요합니다1. 저층투숙하시면 엘베난에서 70프로 정도 단점 상쇄 가능합니다 계단으로 왔다갔다하심되니까요 단 계단도 오전 8시부터 오후 6시까지만 개방합니다 이상하지만 그렇습니다2. 뚜벅이 여행을 하시면 주차난 해방입니다 차 가지고 오실거면 딴데 가시는게 좋습니다 3. 체크인은 강릉역 오시자마자 호텔와서 대기가심 됩니다12시에 대기걸면 3시 30분 전에 체크인 가능하십니다 짐 보간 잘 해주시니 일단 호텔와서 대기걸고 놀다오심됩니다 대기번호 지나가도 우선적으로 해주시니 무조건 대기거심 됩니다총평강릉을 엔차 방문하시는 뚜벅이 여행객들에게 추천해요아이가 있으시면 무조건 온돌룸 하시고(2층이라 편해요)수영장 별도 요금있지만 숙박 중 한번 정도는 가볼만해요,100,100,100
